354	BK-M68S-42	1	Mountain-200 Silver, 42	Silver	100	75	42	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
355	BK-M68S-42	1	Mountain-200 Silver, 42	Silver	100	75	42	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
356	BK-M68S-46	1	Mountain-200 Silver, 46	Silver	100	75	46	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
357	BK-M68S-46	1	Mountain-200 Silver, 46	Silver	100	75	46	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
358	BK-M68B-38	1	Mountain-200 Black, 38	Black	100	75	38	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
359	BK-M68B-38	1	Mountain-200 Black, 38	Black	100	75	38	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
360	BK-M68B-42	1	Mountain-200 Black, 42	Black	100	75	42	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
361	BK-M68B-42	1	Mountain-200 Black, 42	Black	100	75	42	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
362	BK-M68B-46	1	Mountain-200 Black, 46	Black	100	75	46	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	00:00.0	\N
363	BK-M68B-46	1	Mountain-200 Black, 46	Black	100	75	46	4	M 	Mountain-200	Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.	00:00.0	\N	Current
364	BK-M47B-38	1	Mountain-300 Black, 38	Black	100	75	38	4	M 	Mountain-300	For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.	00:00.0	00:00.0	\N
365	BK-M47B-40	1	Mountain-300 Black, 40	Black	100	75	40	4	M 	Mountain-300	For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.	00:00.0	00:00.0	\N
366	BK-M47B-44	1	Mountain-300 Black, 44	Black	100	75	44	4	M 	Mountain-300	For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.	00:00.0	00:00.0	\N
367	BK-M47B-48	1	Mountain-300 Black, 48	Black	100	75	48	4	M 	Mountain-300	For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.	00:00.0	00:00.0	\N
368	BK-R89R-44	2	Road-250 Red, 44	Red	100	75	44	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
369	BK-R89R-48	2	Road-250 Red, 48	Red	100	75	48	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
370	BK-R89R-52	2	Road-250 Red, 52	Red	100	75	52	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
371	BK-R89R-58	2	Road-250 Red, 58	Red	100	75	58	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
372	BK-R89R-58	2	Road-250 Red, 58	Red	100	75	58	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	\N	Current
373	BK-R89B-44	2	Road-250 Black, 44	Black	100	75	44	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
374	BK-R89B-44	2	Road-250 Black, 44	Black	100	75	44	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	\N	Current
375	BK-R89B-48	2	Road-250 Black, 48	Black	100	75	48	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
376	BK-R89B-48	2	Road-250 Black, 48	Black	100	75	48	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	\N	Current
377	BK-R89B-52	2	Road-250 Black, 52	Black	100	75	52	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
378	BK-R89B-52	2	Road-250 Black, 52	Black	100	75	52	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	\N	Current
379	BK-R89B-58	2	Road-250 Black, 58	Black	100	75	58	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	00:00.0	\N
380	BK-R89B-58	2	Road-250 Black, 58	Black	100	75	58	4	R 	Road-250	Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.	00:00.0	\N	Current
381	BK-R64Y-38	2	Road-550-W Yellow, 38	Yellow	100	75	38	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	00:00.0	\N
382	BK-R64Y-38	2	Road-550-W Yellow, 38	Yellow	100	75	38	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	\N	Current
383	BK-R64Y-40	2	Road-550-W Yellow, 40	Yellow	100	75	40	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	00:00.0	\N
384	BK-R64Y-40	2	Road-550-W Yellow, 40	Yellow	100	75	40	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	\N	Current
385	BK-R64Y-42	2	Road-550-W Yellow, 42	Yellow	100	75	42	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	00:00.0	\N
386	BK-R64Y-42	2	Road-550-W Yellow, 42	Yellow	100	75	42	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	\N	Current
387	BK-R64Y-44	2	Road-550-W Yellow, 44	Yellow	100	75	44	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	00:00.0	\N
388	BK-R64Y-44	2	Road-550-W Yellow, 44	Yellow	100	75	44	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	\N	Current
389	BK-R64Y-48	2	Road-550-W Yellow, 48	Yellow	100	75	48	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	00:00.0	\N
390	BK-R64Y-48	2	Road-550-W Yellow, 48	Yellow	100	75	48	4	R 	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	00:00.0	\N	Current
391	FK-1639	10	LL Fork	NA	500	375	\N	1	\N	LL Fork	Stout design absorbs shock and offers more precise steering.	00:00.0	00:00.0	\N
392	FK-5136	10	ML Fork	NA	500	375	\N	1	\N	ML Fork	Composite road fork with an aluminum steerer tube.	00:00.0	00:00.0	\N
393	FK-9939	10	HL Fork	NA	500	375	\N	1	\N	HL Fork	High-performance carbon road fork with curved legs.	00:00.0	00:00.0	\N
394	HS-0296	11	LL Headset	NA	500	375	\N	1	\N	LL Headset	Threadless headset provides quality at an economical price.	00:00.0	00:00.0	\N
395	HS-2451	11	ML Headset	NA	500	375	\N	1	\N	ML Headset	Sealed cartridge keeps dirt out.	00:00.0	00:00.0	\N
396	HS-3479	11	HL Headset	NA	500	375	\N	1	\N	HL Headset	High-quality 1" threadless headset with a grease port for quick lubrication.	00:00.0	00:00.0	\N
397	HB-M243	4	LL Mountain Handlebars	NA	500	375	\N	1	M 	LL Mountain Handlebars	All-purpose bar for on or off-road.	00:00.0	00:00.0	\N
398	HB-M243	4	LL Mountain Handlebars	NA	500	375	\N	1	M 	LL Mountain Handlebars	All-purpose bar for on or off-road.	00:00.0	\N	Current
399	HB-M763	4	ML Mountain Handlebars	NA	500	375	\N	1	M 	ML Mountain Handlebars	Tough aluminum alloy bars for downhill.	00:00.0	00:00.0	\N
400	HB-M763	4	ML Mountain Handlebars	NA	500	375	\N	1	M 	ML Mountain Handlebars	Tough aluminum alloy bars for downhill.	00:00.0	\N	Current
401	HB-M918	4	HL Mountain Handlebars	NA	500	375	\N	1	M 	HL Mountain Handlebars	Flat bar strong enough for the pro circuit.	00:00.0	00:00.0	\N
402	HB-M918	4	HL Mountain Handlebars	NA	500	375	\N	1	M 	HL Mountain Handlebars	Flat bar strong enough for the pro circuit.	00:00.0	\N	Current
403	HB-R504	4	LL Road Handlebars	NA	500	375	\N	1	R 	LL Road Handlebars	Unique shape provides easier reach to the levers.	00:00.0	00:00.0	\N
404	HB-R504	4	LL Road Handlebars	NA	500	375	\N	1	R 	LL Road Handlebars	Unique shape provides easier reach to the levers.	00:00.0	\N	Current
405	HB-R720	4	ML Road Handlebars	NA	500	375	\N	1	R 	ML Road Handlebars	Anatomically shaped aluminum tube bar will suit all riders.	00:00.0	00:00.0	\N
406	HB-R720	4	ML Road Handlebars	NA	500	375	\N	1	R 	ML Road Handlebars	Anatomically shaped aluminum tube bar will suit all riders.	00:00.0	\N	Current
407	HB-R956	4	HL Road Handlebars	NA	500	375	\N	1	R 	HL Road Handlebars	Designed for racers; high-end anatomically shaped bar from aluminum alloy.	00:00.0	00:00.0	\N
408	HB-R956	4	HL Road Handlebars	NA	500	375	\N	1	R 	HL Road Handlebars	Designed for racers; high-end anatomically shaped bar from aluminum alloy.	00:00.0	\N	Current
409	FR-M63B-38	12	ML Mountain Frame - Black, 38	Black	500	375	38	2	M 	ML Mountain Frame-W	The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.	00:00.0	00:00.0	\N
410	FW-M423	17	LL Mountain Front Wheel	Black	500	375	\N	1	M 	LL Mountain Front Wheel	Replacement mountain wheel for entry-level rider.	00:00.0	00:00.0	\N
411	FW-M762	17	ML Mountain Front Wheel	Black	500	375	\N	1	M 	ML Mountain Front Wheel	Replacement mountain wheel for the casual to serious rider.	00:00.0	00:00.0	\N
412	FW-M928	17	HL Mountain Front Wheel	Black	500	375	\N	1	M 	HL Mountain Front Wheel	High-performance mountain replacement wheel.	00:00.0	00:00.0	\N
413	FW-R623	17	LL Road Front Wheel	Black	500	375	\N	1	R 	LL Road Front Wheel	Replacement road front wheel for entry-level cyclist.	00:00.0	00:00.0	\N
414	FW-R762	17	ML Road Front Wheel	Black	500	375	\N	1	R 	ML Road Front Wheel	Sturdy alloy features a quick-release hub.	00:00.0	00:00.0	\N
415	FW-R820	17	HL Road Front Wheel	Black	500	375	\N	1	R 	HL Road Front Wheel	Strong wheel with double-walled rim.	00:00.0	00:00.0	\N
416	FW-T905	17	Touring Front Wheel	Black	500	375	\N	1	T 	Touring Front Wheel	Aerodynamic rims for smooth riding.	00:00.0	00:00.0	\N
417	FR-R72Y-38	14	ML Road Frame-W - Yellow, 38	Yellow	500	375	38	2	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	00:00.0	\N
418	FR-R72Y-38	14	ML Road Frame-W - Yellow, 38	Yellow	500	375	38	2	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	\N	Current
419	RW-M423	17	LL Mountain Rear Wheel	Black	500	375	\N	1	M 	LL Mountain Rear Wheel	Replacement mountain wheel for entry-level rider.	00:00.0	00:00.0	\N
420	RW-M762	17	ML Mountain Rear Wheel	Black	500	375	\N	1	M 	ML Mountain Rear Wheel	Replacement mountain wheel for the casual to serious rider.	00:00.0	00:00.0	\N
421	RW-M928	17	HL Mountain Rear Wheel	Black	500	375	\N	1	M 	HL Mountain Rear Wheel	High-performance mountain replacement wheel.	00:00.0	00:00.0	\N
422	RW-R623	17	LL Road Rear Wheel	Black	500	375	\N	1	R 	LL Road Rear Wheel	Replacement road rear wheel for entry-level cyclist.	00:00.0	00:00.0	\N
423	RW-R762	17	ML Road Rear Wheel	Black	500	375	\N	1	R 	ML Road Rear Wheel	Aluminum alloy rim with stainless steel spokes; built for speed.	00:00.0	00:00.0	\N
424	RW-R820	17	HL Road Rear Wheel	Black	500	375	\N	1	R 	HL Road Rear Wheel	Strong rear wheel with double-walled rim.	00:00.0	00:00.0	\N
425	RW-T905	17	Touring Rear Wheel	Black	500	375	\N	1	T 	Touring Rear Wheel	Excellent aerodynamic rims guarantee a smooth ride.	00:00.0	00:00.0	\N
426	FR-M63B-40	12	ML Mountain Frame - Black, 40	Black	500	375	40	1	M 	ML Mountain Frame	The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.	00:00.0	00:00.0	\N
427	FR-M63B-44	12	ML Mountain Frame - Black, 44	Black	500	375	44	1	M 	ML Mountain Frame	The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.	00:00.0	00:00.0	\N
428	FR-M63B-48	12	ML Mountain Frame - Black, 48	Black	500	375	48	1	M 	ML Mountain Frame	The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.	00:00.0	00:00.0	\N
429	FR-R72Y-40	14	ML Road Frame-W - Yellow, 40	Yellow	500	375	40	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	00:00.0	\N
430	FR-R72Y-40	14	ML Road Frame-W - Yellow, 40	Yellow	500	375	40	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	\N	Current
431	FR-R72Y-42	14	ML Road Frame-W - Yellow, 42	Yellow	500	375	42	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	00:00.0	\N
432	FR-R72Y-42	14	ML Road Frame-W - Yellow, 42	Yellow	500	375	42	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	\N	Current
433	FR-R72Y-44	14	ML Road Frame-W - Yellow, 44	Yellow	500	375	44	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	00:00.0	\N
434	FR-R72Y-44	14	ML Road Frame-W - Yellow, 44	Yellow	500	375	44	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	\N	Current
435	FR-R72Y-48	14	ML Road Frame-W - Yellow, 48	Yellow	500	375	48	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	00:00.0	\N
436	FR-R72Y-48	14	ML Road Frame-W - Yellow, 48	Yellow	500	375	48	1	R 	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	00:00.0	\N	Current
437	FR-R92B-62	14	HL Road Frame - Black, 62	Black	500	375	62	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
438	FR-R92B-62	14	HL Road Frame - Black, 62	Black	500	375	62	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
439	FR-R92B-44	14	HL Road Frame - Black, 44	Black	500	375	44	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
440	FR-R92B-44	14	HL Road Frame - Black, 44	Black	500	375	44	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
441	FR-R92B-48	14	HL Road Frame - Black, 48	Black	500	375	48	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
442	FR-R92B-48	14	HL Road Frame - Black, 48	Black	500	375	48	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
443	FR-R92B-52	14	HL Road Frame - Black, 52	Black	500	375	52	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	00:00.0	\N
444	FR-R92B-52	14	HL Road Frame - Black, 52	Black	500	375	52	1	R 	HL Road Frame	Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.	00:00.0	\N	Current
445	SH-M897-S	22	Men's Sports Shorts, S	Black	4	3	S	0	S 	Men's Sports Shorts	Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.	00:00.0	00:00.0	\N
446	PA-T100	35	Touring-Panniers, Large	Grey	4	3	\N	0	T 	Touring-Panniers	Durable, water-proof nylon construction with easy access. Large enough for weekend trips.	00:00.0	00:00.0	\N
447	LO-C100	34	Cable Lock	NA	4	3	\N	0	S 	Cable Lock	Wraps to fit front and rear tires, carrier and 2 keys included.	00:00.0	00:00.0	\N
448	PU-0452	36	Minipump	NA	4	3	\N	0	S 	Minipump	Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.	00:00.0	00:00.0	\N
449	PU-M044	36	Mountain Pump	NA	4	3	\N	0	M 	Mountain Pump	Simple and light-weight. Emergency patches stored in handle.	00:00.0	00:00.0	\N
450	LT-T990	33	Taillights - Battery-Powered	NA	4	3	\N	0	R 	Taillight	Affordable light for safe night riding - uses 3 AAA batteries	00:00.0	00:00.0	\N
451	LT-H902	33	Headlights - Dual-Beam	NA	4	3	\N	0	R 	Headlights - Dual-Beam	Rechargeable dual-beam headlight.	00:00.0	00:00.0	\N
452	LT-H903	33	Headlights - Weatherproof	NA	4	3	\N	0	R 	Headlights - Weatherproof	Rugged weatherproof headlight.	00:00.0	00:00.0	\N
453	SH-M897-M	22	Men's Sports Shorts, M	Black	4	3	M	0	S 	Men's Sports Shorts	Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.	00:00.0	00:00.0	\N
454	SH-M897-L	22	Men's Sports Shorts, L	Black	4	3	L	0	S 	Men's Sports Shorts	Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.	00:00.0	00:00.0	\N
455	SH-M897-X	22	Men's Sports Shorts, XL	Black	4	3	XL	0	S 	Men's Sports Shorts	Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.	00:00.0	00:00.0	\N
456	TG-W091-S	24	Women's Tights, S	Black	4	3	S	0	S 	Women's Tights	Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.	00:00.0	00:00.0	\N
457	TG-W091-M	24	Women's Tights, M	Black	4	3	M	0	S 	Women's Tights	Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.	00:00.0	00:00.0	\N
458	TG-W091-L	24	Women's Tights, L	Black	4	3	L	0	S 	Women's Tights	Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.	00:00.0	00:00.0	\N
459	SB-M891-S	18	Men's Bib-Shorts, S	Multi	4	3	S	0	S 	Men's Bib-Shorts	Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.	00:00.0	00:00.0	\N
460	SB-M891-M	18	Men's Bib-Shorts, M	Multi	4	3	M	0	S 	Men's Bib-Shorts	Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.	00:00.0	00:00.0	\N
461	SB-M891-L	18	Men's Bib-Shorts, L	Multi	4	3	L	0	S 	Men's Bib-Shorts	Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.	00:00.0	00:00.0	\N
462	GL-H102-S	20	Half-Finger Gloves, S	Black	4	3	S	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	00:00.0	\N
463	GL-H102-S	20	Half-Finger Gloves, S	Black	4	3	S	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	\N	Current
464	GL-H102-M	20	Half-Finger Gloves, M	Black	4	3	M	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	00:00.0	\N
465	GL-H102-M	20	Half-Finger Gloves, M	Black	4	3	M	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	\N	Current
466	GL-H102-L	20	Half-Finger Gloves, L	Black	4	3	L	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	00:00.0	\N
467	GL-H102-L	20	Half-Finger Gloves, L	Black	4	3	L	0	S 	Half-Finger Gloves	Full padding, improved finger flex, durable palm, adjustable closure.	00:00.0	\N	Current
468	GL-F110-S	20	Full-Finger Gloves, S	Black	4	3	S	0	M 	Full-Finger Gloves	Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.	00:00.0	00:00.0	\N
469	GL-F110-M	20	Full-Finger Gloves, M	Black	4	3	M	0	M 	Full-Finger Gloves	Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.	00:00.0	00:00.0	\N
470	GL-F110-L	20	Full-Finger Gloves, L	Black	4	3	L	0	M 	Full-Finger Gloves	Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.	00:00.0	00:00.0	\N
471	VE-C304-S	25	Classic Vest, S	Blue	4	3	S	0	S 	Classic Vest	Light-weight, wind-resistant, packs to fit into a pocket.	00:00.0	\N	Current
472	VE-C304-M	25	Classic Vest, M	Blue	4	3	M	0	S 	Classic Vest	Light-weight, wind-resistant, packs to fit into a pocket.	00:00.0	\N	Current
473	VE-C304-L	25	Classic Vest, L	Blue	4	3	L	0	S 	Classic Vest	Light-weight, wind-resistant, packs to fit into a pocket.	00:00.0	\N	Current
474	SH-W890-S	22	Women's Mountain Shorts, S	Black	4	3	S	0	M 	Women's Mountain Shorts	Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.	00:00.0	\N	Current
475	SH-W890-M	22	Women's Mountain Shorts, M	Black	4	3	M	0	M 	Women's Mountain Shorts	Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.	00:00.0	\N	Current
476	SH-W890-L	22	Women's Mountain Shorts, L	Black	4	3	L	0	M 	Women's Mountain Shorts	Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.	00:00.0	\N	Current
477	WB-H098	28	Water Bottle - 30 oz.	NA	4	3	\N	0	S 	Water Bottle	AWC logo water bottle - holds 30 oz; leak-proof.	00:00.0	\N	Current
478	BC-M005	28	Mountain Bottle Cage	NA	4	3	\N	0	M 	Mountain Bottle Cage	Tough aluminum cage holds bottle securly on tough terrain.	00:00.0	\N	Current
479	BC-R205	28	Road Bottle Cage	NA	4	3	\N	0	R 	Road Bottle Cage	Aluminum cage is lighter than our mountain version; perfect for long distance trips.	00:00.0	\N	Current
480	PK-7098	37	Patch Kit/8 Patches	NA	4	3	\N	0	S 	Patch kit	Includes 8 different size patches, glue and sandpaper.	00:00.0	\N	Current
481	SO-R809-M	23	Racing Socks, M	White	4	3	M	0	R 	Racing Socks	Thin, lightweight and durable with cuffs that stay up.	00:00.0	\N	Current
482	SO-R809-L	23	Racing Socks, L	White	4	3	L	0	R 	Racing Socks	Thin, lightweight and durable with cuffs that stay up.	00:00.0	\N	Current
483	RA-H123	26	Hitch Rack - 4-Bike	NA	4	3	\N	0	S 	Hitch Rack - 4-Bike	Carries 4 bikes securely; steel construction, fits 2" receiver hitch.	00:00.0	\N	Current
484	CL-9009	29	Bike Wash - Dissolver	NA	4	3	\N	0	S 	Bike Wash	Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.	00:00.0	\N	Current
485	FE-6654	30	Fender Set - Mountain	NA	4	3	\N	0	M 	Fender Set - Mountain	Clip-on fenders fit most mountain bikes.	00:00.0	\N	Current
486	ST-1401	27	All-Purpose Bike Stand	NA	4	3	\N	0	M 	All-Purpose Bike Stand	Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.	00:00.0	\N	Current
487	HY-1023-70	32	Hydration Pack - 70 oz.	Silver	4	3	70	0	S 	Hydration Pack	Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.	00:00.0	\N	Current
488	SJ-0194-S	21	Short-Sleeve Classic Jersey, S	Yellow	4	3	S	0	S 	Short-Sleeve Classic Jersey	Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.	00:00.0	\N	Current
489	SJ-0194-M	21	Short-Sleeve Classic Jersey, M	Yellow	4	3	M	0	S 	Short-Sleeve Classic Jersey	Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.	00:00.0	\N	Current
490	SJ-0194-L	21	Short-Sleeve Classic Jersey, L	Yellow	4	3	L	0	S 	Short-Sleeve Classic Jersey	Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.	00:00.0	\N	Current
491	SJ-0194-X	21	Short-Sleeve Classic Jersey, XL	Yellow	4	3	XL	0	S 	Short-Sleeve Classic Jersey	Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.	00:00.0	\N	Current
492	FR-T98Y-60	16	HL Touring Frame - Yellow, 60	Yellow	500	375	60	1	T 	HL Touring Frame	The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.	00:00.0	\N	Current
493	FR-T67Y-62	16	LL Touring Frame - Yellow, 62	Yellow	500	375	62	1	T 	LL Touring Frame	Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.	00:00.0	\N	Current
494	FR-T98Y-46	16	HL Touring Frame - Yellow, 46	Yellow	500	375	46	1	T 	HL Touring Frame	The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.	00:00.0	\N	Current
